customer_id,total_spend,segment
RP-93902,1073,Low Value
RP-98551,2342,Medium Value
RP-98552,1226,Low Value
RR-193151,7303,High Value
RR-193152,2372,Medium Value
RR-193153,1472,Low Value
RR-193154,615,Low Value
RR-195251,3504,Medium Value
RR-195252,2907,Medium Value
RR-195253,5293,High Value
RR-195254,3301,Medium Value
RR-93151,27,Low Value
RR-93152,1795,Low Value
RR-95251,675,Low Value
RR-95252,702,Low Value
RS-194201,2441,Medium Value
RS-194202,5093,High Value
RS-194203,3292,Medium Value
RS-194204,3221,Medium Value
RS-197651,3052,Medium Value
RS-197652,3669,Medium Value
RS-197653,2702,Medium Value
RS-197654,4160,Medium Value
RS-198701,1460,Low Value
RS-198702,3208,Medium Value
RS-198703,2399,Medium Value
RS-198704,22,Low Value
RS-94201,331,Low Value
RS-94202,12,Low Value
RS-94203,42,Low Value
RS-97651,960,Low Value
RS-97652,565,Low Value
RS-98701,467,Low Value
RS-98702,565,Low Value
RW-195401,6351,High Value
RW-195402,4541,Medium Value
RW-195403,1134,Low Value
RW-195404,7400,High Value
RW-196301,3001,Medium Value
RW-196302,1349,Low Value
RW-196303,1798,Low Value
RW-196304,3280,Medium Value
RW-196901,5650,High Value
RW-196902,941,Low Value
RW-196903,1113,Low Value
RW-196904,3495,Medium Value
RW-95401,4821,Medium Value
RW-95402,878,Low Value
RW-96301,546,Low Value
RW-96302,14,Low Value
RW-96901,294,Low Value
RW-96902,1103,Low Value
SA-108301,505,Low Value
SA-108302,55,Low Value
SA-108303,312,Low Value
SA-208301,2320,Medium Value
SA-208302,4398,Medium Value
SA-208303,4137,Medium Value
SA-208304,4767,Medium Value
SB-101701,1321,Low Value
SB-101702,329,Low Value
SB-101851,935,Low Value
SB-101852,332,Low Value
SB-102901,1976,Low Value
SB-201701,8934,High Value
SB-201702,1797,Low Value
SB-201703,874,Low Value
SB-201704,1348,Low Value
SB-201851,1844,Low Value
SB-201852,6429,High Value
SB-201853,6349,High Value
SB-201854,6411,High Value
SB-202901,5101,High Value
SB-202902,4587,Medium Value
SB-202903,793,Low Value
SB-202904,8057,High Value
SC-100201,48,Low Value
SC-100202,428,Low Value
SC-100501,1493,Low Value
SC-100502,819,Low Value
SC-100951,717,Low Value
SC-100952,203,Low Value
SC-102301,174,Low Value
SC-102302,1619,Low Value
SC-102601,633,Low Value
SC-102602,2533,Medium Value
SC-103051,2350,Medium Value
SC-103052,857,Low Value
SC-103801,1446,Low Value
SC-103802,110,Low Value
SC-104401,1648,Low Value
SC-104402,282,Low Value
SC-105751,328,Low Value
SC-106801,2511,Medium Value
SC-106802,3835,Medium Value
SC-106951,1335,Low Value
SC-106952,133,Low Value
SC-107251,2136,Medium Value
SC-107252,807,Low Value
SC-107701,27,Low Value
SC-107702,55,Low Value
SC-107703,1953,Low Value
SC-108001,62,Low Value
SC-108002,27,Low Value
SC-108451,613,Low Value
SC-108452,754,Low Value
SC-200201,4109,Medium Value
SC-200202,1645,Low Value
SC-200203,1462,Low Value
SC-200204,3364,Medium Value
SC-200501,5484,High Value
SC-200502,1982,Low Value
SC-200503,4725,Medium Value
SC-200504,4626,Medium Value
SC-200951,3523,Medium Value
SC-200952,7301,High Value
SC-200953,635,Low Value
SC-200954,14145,High Value
SC-202301,8083,High Value
SC-202302,5550,High Value
SC-202303,2329,Medium Value
SC-202304,4374,Medium Value
SC-202601,2826,Medium Value
SC-202602,1608,Low Value
SC-202603,1205,Low Value
SC-202604,3732,Medium Value
SC-203051,9218,High Value
SC-203052,3511,Medium Value
SC-203053,991,Low Value
SC-203054,3980,Medium Value
SC-203801,6626,High Value
SC-203802,1512,Low Value
SC-203803,1990,Low Value
SC-203804,5994,High Value
SC-204401,332,Low Value
SC-204402,631,Low Value
SC-204403,4842,Medium Value
SC-204404,1875,Low Value
SC-205751,2009,Medium Value
SC-205752,3210,Medium Value
SC-205753,3563,Medium Value
SC-205754,902,Low Value
SC-206801,8915,High Value
SC-206802,1673,Low Value
SC-206803,1634,Low Value
SC-206804,1255,Low Value
SC-206951,10871,High Value
SC-206952,3888,Medium Value
SC-206953,4596,Medium Value
SC-206954,2578,Medium Value
SC-207251,61,Low Value
SC-207252,5473,High Value
SC-207253,3215,Medium Value
SC-207254,5226,High Value
SC-207701,5029,High Value
SC-207702,1797,Low Value
SC-207703,3174,Medium Value
SC-207704,4494,Medium Value
SC-208001,6147,High Value
SC-208002,4487,Medium Value
SC-208003,408,Low Value
SC-208004,278,Low Value
SC-208451,2987,Medium Value
SC-208452,3289,Medium Value
SC-208453,3341,Medium Value
SC-208454,281,Low Value
SD-104851,1115,Low Value
SD-104852,43,Low Value
SD-204851,3462,Medium Value
SD-204852,3888,Medium Value
SD-204853,3330,Medium Value
SD-204854,6121,High Value
SE-101101,271,Low Value
SE-101102,342,Low Value
SE-201101,2606,Medium Value
SE-201102,9380,High Value
SE-201103,5335,High Value
SE-201104,12209,High Value
SF-100651,585,Low Value
SF-100652,3276,Medium Value
SF-102001,1049,Low Value
SF-102002,1587,Low Value
SF-109651,868,Low Value
SF-109652,1608,Low Value
SF-200651,1574,Low Value
SF-200652,4024,Medium Value
SF-200653,1036,Low Value
SF-200654,764,Low Value
SF-202001,4119,Medium Value
SF-202002,3100,Medium Value
SF-202003,2380,Medium Value
SF-202004,3424,Medium Value
SF-209651,988,Low Value
SF-209652,888,Low Value
SF-209653,1567,Low Value
SF-209654,3338,Medium Value
SG-100801,788,Low Value
SG-100802,56,Low Value
SG-100803,235,Low Value
SG-104701,666,Low Value
SG-104702,2420,Medium Value
SG-106051,968,Low Value
SG-106052,1849,Low Value
SG-108901,459,Low Value
SG-108902,965,Low Value
SG-200801,3290,Medium Value
SG-200802,1412,Low Value
SG-200803,2666,Medium Value
SG-200804,3406,Medium Value
SG-204701,2933,Medium Value
SG-204702,1665,Low Value
SG-204703,4249,Medium Value
SG-204704,1885,Low Value
SG-206051,2654,Medium Value
SG-206052,1134,Low Value
SG-206053,3217,Medium Value
SG-206054,3126,Medium Value
SG-208901,4544,Medium Value
SG-208902,3806,Medium Value
SG-208903,2863,Medium Value
SG-208904,49,Low Value
SH-103951,52,Low Value
SH-103952,67,Low Value
SH-103953,10,Low Value
SH-106351,658,Low Value
SH-199751,3622,Medium Value
SH-199752,1390,Low Value
SH-199753,2474,Medium Value
SH-199754,3408,Medium Value
SH-203951,4092,Medium Value
SH-203952,3278,Medium Value
SH-203953,3300,Medium Value
SH-203954,2180,Medium Value
SH-206351,3327,Medium Value
SH-206352,6349,High Value
SH-206353,1775,Low Value
SH-206354,2096,Medium Value
SH-99751,520,Low Value
SH-99752,7537,High Value
SJ-101251,1050,Low Value
SJ-101252,23,Low Value
SJ-101253,1887,Low Value
SJ-102151,61,Low Value
SJ-102152,22,Low Value
SJ-102153,1276,Low Value
SJ-105001,454,Low Value
SJ-201251,425,Low Value
SJ-201252,3671,Medium Value
SJ-201253,2515,Medium Value
SJ-201254,3950,Medium Value
SJ-202151,3535,Medium Value
SJ-202152,4555,Medium Value
SJ-202153,5280,High Value
SJ-202154,1341,Low Value
SJ-205001,3292,Medium Value
SJ-205002,5012,High Value
SJ-205003,3308,Medium Value
SJ-205004,1319,Low Value
SK-199901,1776,Low Value
SK-199902,2838,Medium Value
SK-199903,5435,High Value
SK-199904,884,Low Value
SK-99901,1032,Low Value
SK-99902,1327,Low Value
SL-101551,1516,Low Value
SL-101552,28,Low Value
SL-101553,906,Low Value
SL-201551,3808,Medium Value
SL-201552,3701,Medium Value
SL-201553,3815,Medium Value
SL-201554,3053,Medium Value
SM-100051,4068,Medium Value
SM-100052,2194,Medium Value
SM-103201,3993,Medium Value
SM-103202,53,Low Value
SM-109051,1576,Low Value
SM-109052,136,Low Value
SM-109501,114,Low Value
SM-109502,1223,Low Value
SM-200051,949,Low Value
SM-200052,2741,Medium Value
SM-200053,2868,Medium Value
SM-200054,243,Low Value
SM-203201,1002,Low Value
SM-203202,3279,Medium Value
SM-203203,1801,Low Value
SM-203204,25042,High Value
SM-209051,3483,Medium Value
SM-209052,2184,Medium Value
SM-209053,211,Low Value
SM-209054,1044,Low Value
SM-209501,1585,Low Value
SM-209502,1437,Low Value
SM-209503,2966,Medium Value
SM-209504,5563,High Value
SN-105601,729,Low Value
SN-105602,441,Low Value
SN-105603,312,Low Value
SN-107101,192,Low Value
SN-107102,510,Low Value
SN-205601,6795,High Value
SN-205602,2103,Medium Value
SN-205603,1984,Low Value
SN-205604,1861,Low Value
SN-207101,3474,Medium Value
SN-207102,4389,Medium Value
SN-207103,1711,Low Value
SN-207104,3128,Medium Value
SO-103351,130,Low Value
SO-103352,701,Low Value
SO-203351,6035,High Value
SO-203352,4031,Medium Value
SO-203353,2866,Medium Value
SO-203354,2603,Medium Value
SP-105451,419,Low Value
SP-106201,77,Low Value
SP-106202,223,Low Value
SP-106501,431,Low Value
SP-106502,342,Low Value
SP-108601,503,Low Value
SP-109201,165,Low Value
SP-109202,731,Low Value
SP-205451,3130,Medium Value
SP-205452,1034,Low Value
SP-205453,1332,Low Value
SP-205454,1306,Low Value
SP-206201,9224,High Value
SP-206202,3492,Medium Value
SP-206203,959,Low Value
SP-206204,5443,High Value
SP-206501,4536,Medium Value
SP-206502,1468,Low Value
SP-206503,2501,Medium Value
SP-206504,1873,Low Value
SP-208601,246,Low Value
SP-208602,4911,Medium Value
SP-208603,3553,Medium Value
SP-208604,4283,Medium Value
SP-209201,5702,High Value
SP-209202,16566,High Value
SP-209203,1866,Low Value
SP-209204,3990,Medium Value
SR-104251,122,Low Value
SR-104252,107,Low Value
SR-104253,52,Low Value
SR-107401,158,Low Value
SR-107402,1996,Low Value
SR-204251,2027,Medium Value
SR-204252,6126,High Value
SR-204253,1337,Low Value
SR-204254,3234,Medium Value
SR-207401,4573,Medium Value
SR-207402,5929,High Value
SR-207403,2373,Medium Value
SR-207404,4345,Medium Value
SS-101401,169,Low Value
SS-101402,7,Low Value
SS-101403,3316,Medium Value
SS-104101,222,Low Value
SS-104102,1799,Low Value
SS-104103,329,Low Value
SS-105151,373,Low Value
SS-105152,51,Low Value
SS-105901,884,Low Value
SS-105902,56,Low Value
SS-108751,489,Low Value
SS-108752,67,Low Value
SS-201401,6973,High Value
SS-201402,5653,High Value
SS-201403,6190,High Value
SS-201404,1324,Low Value
SS-204101,2462,Medium Value
SS-204102,7809,High Value
SS-204103,2430,Medium Value
SS-204104,3056,Medium Value
SS-205151,2070,Medium Value
SS-205152,2889,Medium Value
SS-205153,1907,Low Value
SS-205154,613,Low Value
SS-205901,4218,Medium Value
SS-205902,4726,Medium Value
SS-205903,2816,Medium Value
SS-205904,418,Low Value
SS-208751,1769,Low Value
SS-208752,481,Low Value
SS-208753,1559,Low Value
SS-208754,966,Low Value
ST-105301,777,Low Value
ST-105302,166,Low Value
ST-205301,4887,Medium Value
ST-205302,1308,Low Value
ST-205303,7436,High Value
ST-205304,432,Low Value
SU-106651,1766,Low Value
SU-106652,1568,Low Value
SU-206651,2131,Medium Value
SU-206652,1111,Low Value
SU-206653,1607,Low Value
SU-206654,2596,Medium Value
SV-103651,761,Low Value
SV-103652,496,Low Value
SV-107851,2833,Medium Value
SV-107852,137,Low Value
SV-108151,858,Low Value
SV-108152,4009,Medium Value
SV-108153,2863,Medium Value
SV-109351,172,Low Value
SV-109352,315,Low Value
SV-203651,6624,High Value
SV-203652,2750,Medium Value
SV-203653,1537,Low Value
SV-203654,11472,High Value
SV-207851,4873,Medium Value
SV-207852,3875,Medium Value
SV-207853,1408,Low Value
SV-207854,4106,Medium Value
SV-208151,8359,High Value
SV-208152,2319,Medium Value
SV-208153,2629,Medium Value
SV-208154,1271,Low Value
SV-209351,8174,High Value
SV-209352,2719,Medium Value
SV-209353,2406,Medium Value
SV-209354,1903,Low Value
SW-102451,1420,Low Value
SW-102452,482,Low Value
SW-102751,165,Low Value
SW-102752,1025,Low Value
SW-102753,290,Low Value
SW-103501,743,Low Value
SW-103502,501,Low Value
SW-104551,1379,Low Value
SW-104552,827,Low Value
SW-107551,610,Low Value
SW-107552,779,Low Value
SW-107553,958,Low Value
SW-202451,6028,High Value
SW-202452,5017,High Value
SW-202453,1447,Low Value
SW-202454,1085,Low Value
SW-202751,5470,High Value
SW-202752,3081,Medium Value
SW-202753,5047,High Value
SW-202754,1966,Low Value
SW-203501,3791,Medium Value
SW-203502,1472,Low Value
SW-203503,642,Low Value
SW-203504,1019,Low Value
SW-204551,1665,Low Value
SW-204552,1259,Low Value
SW-204553,195,Low Value
SW-204554,2922,Medium Value
SW-207551,10187,High Value
SW-207552,5693,High Value
SW-207553,6683,High Value
SW-207554,759,Low Value
SZ-100351,409,Low Value
SZ-100352,756,Low Value
SZ-200351,7512,High Value
SZ-200352,57,Low Value
SZ-200353,3999,Medium Value
SZ-200354,3628,Medium Value
TA-113851,2226,Medium Value
TA-113852,2594,Medium Value
TA-213851,9717,High Value
TA-213852,6160,High Value
TA-213853,5196,High Value
TA-213854,14596,High Value
TB-110551,193,Low Value
TB-110552,2163,Medium Value
TB-111751,528,Low Value
TB-111752,323,Low Value
TB-111901,424,Low Value
TB-111902,691,Low Value
TB-112501,1957,Low Value
TB-112502,5314,High Value
TB-112801,710,Low Value
TB-112802,448,Low Value
TB-112803,415,Low Value
TB-113551,311,Low Value
TB-113552,128,Low Value
TB-114001,1761,Low Value
TB-114002,1343,Low Value
TB-115201,2540,Medium Value
TB-115202,1451,Low Value
TB-115951,38,Low Value
TB-115952,712,Low Value
TB-116251,956,Low Value
TB-116252,854,Low Value
TB-210551,5246,High Value
TB-210552,5061,High Value
TB-210553,1897,Low Value
TB-210554,1470,Low Value
TB-211751,2603,Medium Value
TB-211752,4662,Medium Value
TB-211753,5722,High Value
TB-211754,3589,Medium Value
TB-211901,8577,High Value
TB-211902,591,Low Value
TB-211903,706,Low Value
TB-211904,816,Low Value
TB-212501,730,Low Value
TB-212502,4188,Medium Value
TB-212503,5311,High Value
TB-212504,1603,Low Value
TB-212801,795,Low Value
TB-212802,1166,Low Value
TB-212803,5967,High Value
TB-212804,2198,Medium Value
TB-213551,2568,Medium Value
TB-213552,792,Low Value
TB-213553,5014,High Value
TB-213554,834,Low Value
TB-214001,9033,High Value
TB-214002,1587,Low Value
TB-214003,1622,Low Value
TB-214004,9134,High Value
TB-215201,6371,High Value
TB-215202,2119,Medium Value
TB-215203,3486,Medium Value
TB-215204,4737,Medium Value
TB-215951,2963,Medium Value
TB-215952,1526,Low Value
TB-215953,2561,Medium Value
TB-215954,1387,Low Value
TB-216251,4197,Medium Value
TB-216252,3478,Medium Value
TB-216253,2795,Medium Value
TB-216254,2798,Medium Value
TC-109801,587,Low Value
TC-109802,2650,Medium Value
TC-111451,417,Low Value
TC-111452,3384,Medium Value
TC-112951,156,Low Value
TC-112952,569,Low Value
TC-112953,6,Low Value
TC-114751,448,Low Value
TC-114752,822,Low Value
TC-114753,639,Low Value
TC-115351,1810,Low Value
TC-115352,405,Low Value
TC-209801,3839,Medium Value
TC-209802,5835,High Value
TC-209803,5492,High Value
TC-209804,19050,High Value
TC-211451,8279,High Value
TC-211452,907,Low Value
TC-211453,8194,High Value
TC-211454,1038,Low Value
TC-212951,4451,Medium Value
TC-212952,8818,High Value
TC-212953,1860,Low Value
TC-212954,4266,Medium Value
TC-214751,4533,Medium Value
TC-214752,3170,Medium Value
TC-214753,1776,Low Value
TC-214754,1245,Low Value
TC-215351,3241,Medium Value
TC-215352,1763,Low Value
TC-215353,3138,Medium Value
TC-215354,742,Low Value
TD-109951,150,Low Value
TD-109952,41,Low Value
TD-109953,589,Low Value
TD-209951,1774,Low Value
TD-209952,2730,Medium Value
TD-209953,985,Low Value
TD-209954,1435,Low Value
TG-113101,16,Low Value
TG-113102,128,Low Value
TG-113103,571,Low Value
TG-116401,469,Low Value
TG-116402,1561,Low Value
TG-116403,2876,Medium Value
TG-213101,2762,Medium Value
TG-213102,4548,Medium Value
TG-213103,1937,Low Value
TG-213104,3059,Medium Value
TG-216401,2980,Medium Value
TG-216402,5101,High Value
TG-216403,3822,Medium Value
TG-216404,2074,Medium Value
TH-111001,25,Low Value
TH-111002,1832,Low Value
TH-111151,1761,Low Value
TH-111152,44,Low Value
TH-111153,65,Low Value
TH-112351,1456,Low Value
TH-112352,2447,Medium Value
TH-115501,181,Low Value
TH-115502,93,Low Value
TH-115503,11,Low Value
TH-211001,3938,Medium Value
TH-211002,6368,High Value
TH-211003,955,Low Value
TH-211004,2423,Medium Value
TH-211151,6369,High Value
TH-211152,903,Low Value
TH-211153,3269,Medium Value
TH-211154,2942,Medium Value
TH-212351,2484,Medium Value
TH-212352,6523,High Value
TH-212353,2870,Medium Value
TH-212354,1024,Low Value
TH-215501,3994,Medium Value
TH-215502,1610,Low Value
TH-215503,2972,Medium Value
TH-215504,4234,Medium Value
TM-110101,61,Low Value
TM-110102,239,Low Value
TM-114901,283,Low Value
TM-114902,1779,Low Value
TM-210101,2152,Medium Value
TM-210102,6443,High Value
TM-210103,2611,Medium Value
TM-210104,2955,Medium Value
TM-214901,4799,Medium Value
TM-214902,5474,High Value
TM-214903,2543,Medium Value
TM-214904,1095,Low Value
TN-110401,188,Low Value
TN-210401,2186,Medium Value
TN-210402,1313,Low Value
TN-210403,2779,Medium Value
TN-210404,3129,Medium Value
TP-111301,748,Low Value
TP-111302,513,Low Value
TP-114151,605,Low Value
TP-114152,1344,Low Value
TP-115651,285,Low Value
TP-115652,573,Low Value
TP-211301,7533,High Value
TP-211302,4687,Medium Value
TP-211303,6028,High Value
TP-211304,4456,Medium Value
TP-214151,2683,Medium Value
TP-214152,504,Low Value
TP-214153,2409,Medium Value
TP-214154,5329,High Value
TP-215651,2570,Medium Value
TP-215652,5103,High Value
TP-215653,2821,Medium Value
TP-215654,1937,Low Value
TR-113251,2272,Medium Value
TR-113252,123,Low Value
TR-213251,5454,High Value
TR-213252,1812,Low Value
TR-213253,2090,Medium Value
TR-213254,676,Low Value
TS-110851,677,Low Value
TS-110852,46,Low Value
TS-110853,669,Low Value
TS-111601,646,Low Value
TS-111602,484,Low Value
TS-112051,584,Low Value
TS-112052,58,Low Value
TS-113401,1173,Low Value
TS-113402,163,Low Value
TS-113403,296,Low Value
TS-113701,329,Low Value
TS-113702,4243,Medium Value
TS-114301,523,Low Value
TS-114302,5288,High Value
TS-115051,2116,Medium Value
TS-115052,8,Low Value
TS-116101,397,Low Value
TS-116102,1614,Low Value
TS-116551,176,Low Value
TS-116552,278,Low Value
TS-210851,632,Low Value
TS-210852,2743,Medium Value
TS-210853,2015,Medium Value
TS-210854,5,Low Value
TS-211601,2521,Medium Value
TS-211602,1037,Low Value
TS-211603,1086,Low Value
TS-211604,2162,Medium Value
TS-212051,4519,Medium Value
TS-212052,1262,Low Value
TS-212053,2737,Medium Value
TS-212054,5370,High Value
TS-213401,5635,High Value
TS-213402,3196,Medium Value
TS-213403,7195,High Value
TS-213404,974,Low Value
TS-213701,3242,Medium Value
TS-213702,5879,High Value
TS-213703,2191,Medium Value
TS-213704,11891,High Value
TS-214301,2649,Medium Value
TS-214302,3018,Medium Value
TS-214303,1813,Low Value
TS-214304,2054,Medium Value
TS-215051,10964,High Value
TS-215052,3294,Medium Value
TS-215053,1109,Low Value
TS-215054,2243,Medium Value
TS-216101,8829,High Value
TS-216102,5779,High Value
TS-216103,3140,Medium Value
TS-216104,2820,Medium Value
TS-216551,1940,Low Value
TS-216552,2910,Medium Value
TS-216553,1308,Low Value
TS-216554,3368,Medium Value
TT-110701,1572,Low Value
TT-112201,1146,Low Value
TT-112202,681,Low Value
TT-112651,2618,Medium Value
TT-112652,2433,Medium Value
TT-114601,189,Low Value
TT-114602,1462,Low Value
TT-210701,6180,High Value
TT-210702,3223,Medium Value
TT-210703,1354,Low Value
TT-210704,4916,Medium Value
TT-212201,4625,Medium Value
TT-212202,4671,Medium Value
TT-212203,2503,Medium Value
TT-212204,1429,Low Value
TT-212651,1706,Low Value
TT-212652,251,Low Value
TT-212653,2333,Medium Value
TT-212654,439,Low Value
TT-214601,4064,Medium Value
TT-214602,6816,High Value
TT-214603,2189,Medium Value
TT-214604,5365,High Value
TW-110251,125,Low Value
TW-110252,198,Low Value
TW-210251,3359,Medium Value
TW-210252,4511,Medium Value
TW-210253,785,Low Value
TW-210254,5278,High Value
TZ-114451,158,Low Value
TZ-114452,154,Low Value
TZ-114453,434,Low Value
TZ-115801,132,Low Value
TZ-115802,271,Low Value
TZ-214451,4184,Medium Value
TZ-214452,2565,Medium Value
TZ-214453,7853,High Value
TZ-215801,545,Low Value
TZ-215802,5783,High Value
TZ-215803,2422,Medium Value
TZ-215804,1707,Low Value
VB-117451,386,Low Value
VB-117452,397,Low Value
VB-217451,4206,Medium Value
VB-217452,2653,Medium Value
VB-217453,1097,Low Value
VB-217454,2006,Medium Value
VD-116701,123,Low Value
VD-116702,1107,Low Value
VD-216701,2844,Medium Value
VD-216702,2441,Medium Value
VD-216703,3028,Medium Value
VD-216704,6444,High Value
VF-117151,543,Low Value
VF-117152,59,Low Value
VF-217151,3686,Medium Value
VF-217152,2663,Medium Value
VF-217153,4802,Medium Value
VF-217154,847,Low Value
VG-117901,266,Low Value
VG-117902,120,Low Value
VG-118051,85,Low Value
VG-118052,1107,Low Value
VG-217901,1172,Low Value
VG-217902,3430,Medium Value
VG-217903,4462,Medium Value
VG-217904,846,Low Value
VG-218051,15654,High Value
VG-218052,2410,Medium Value
VG-218053,4084,Medium Value
VG-218054,427,Low Value
VM-116851,58,Low Value
VM-116852,801,Low Value
VM-118351,1209,Low Value
VM-118352,61,Low Value
VM-216851,3213,Medium Value
VM-216852,4589,Medium Value
VM-216853,3452,Medium Value
VM-216854,2454,Medium Value
VM-218351,851,Low Value
VM-218352,1081,Low Value
VM-218353,308,Low Value
VM-218354,381,Low Value
VP-117301,129,Low Value
VP-117302,304,Low Value
VP-117601,152,Low Value
VP-117602,1463,Low Value
VP-217301,5354,High Value
VP-217302,2182,Medium Value
VP-217303,3100,Medium Value
VP-217304,994,Low Value
VP-217601,5503,High Value
VP-217602,6643,High Value
VP-217603,1432,Low Value
VP-217604,3361,Medium Value
VS-118201,71,Low Value
VS-118202,1066,Low Value
VS-218201,6801,High Value
VS-218202,1462,Low Value
VS-218203,956,Low Value
VS-218204,1057,Low Value
VT-117001,241,Low Value
VT-117002,1030,Low Value
VT-217001,10839,High Value
VT-217002,1496,Low Value
VT-217003,4026,Medium Value
VT-217004,1736,Low Value
VW-117751,925,Low Value
VW-117752,328,Low Value
VW-217751,6792,High Value
VW-217752,1884,Low Value
VW-217753,975,Low Value
VW-217754,6135,High Value
WB-118501,30,Low Value
WB-118502,153,Low Value
WB-218501,5795,High Value
WB-218502,969,Low Value
WB-218503,3780,Medium Value
WB-218504,6159,High Value
XP-118651,304,Low Value
XP-118652,708,Low Value
XP-218651,3705,Medium Value
XP-218652,2114,Medium Value
XP-218653,2996,Medium Value
XP-218654,2375,Medium Value
YC-118951,97,Low Value
YC-118952,70,Low Value
YC-218951,5606,High Value
YC-218952,8531,High Value
YC-218953,406,Low Value
YC-218954,5455,High Value
YS-118801,190,Low Value
YS-118802,1138,Low Value
YS-218801,3547,Medium Value
YS-218802,3864,Medium Value
YS-218803,4573,Medium Value
YS-218804,6722,High Value
ZC-119101,7,Low Value
ZC-219101,7448,High Value
ZC-219102,11854,High Value
ZC-219103,1148,Low Value
ZC-219104,8028,High Value
ZD-119251,1016,Low Value
ZD-119252,1937,Low Value
ZD-219251,1889,Low Value
ZD-219252,4548,Medium Value
ZD-219253,1550,Low Value
ZD-219254,1494,Low Value
